station,year,month,day,rain,rel_hum,tmax,tmin
Kankan,1964,10,6,9.3,,32,20.5
Kankan,1964,10,7,2.5,,29.5,21
Kankan,1964,10,8,0,,31,20.6
Kankan,1964,10,9,27.1,,31.3,20.5
Kankan,1964,10,10,25.6,,30.3,20.2
Kankan,1964,10,11,0,,30.2,20.6
Kankan,1964,10,12,0,,31.8,21.8
Kankan,1964,10,13,0,,32.6,21.5
Kankan,1964,10,14,0,,32.8,20.2
Kankan,1964,10,15,0.2,,31,21.2
Kankan,1964,10,16,0.2,,31,20.5
Kankan,1964,10,17,29.2,,31.4,20.4
Kankan,1964,10,18,13.4,,30.2,19.4
Kankan,1964,10,19,0,,32,20.3
Kankan,1964,10,20,2.3,,31.6,20.2
Kankan,1964,10,21,0,,31,20
Kankan,1964,10,22,0.4,,32.5,21.6
Kankan,1964,10,23,0,,30.4,20.4
Kankan,1964,10,24,0,,30.4,21.5
Kankan,1964,10,25,0,,30.8,21
Kankan,1964,10,26,1.3,,27.8,20.8
Kankan,1964,10,27,4.2,,28,19.2
Kankan,1964,10,28,0,,31.6,21.4
Kankan,1964,10,29,12.6,,32.5,21
Kankan,1964,10,30,1.7,,32.4,20
Kankan,1964,10,31,0,,32,20.5
Kankan,1964,11,1,0.4,,31.6,20
Kankan,1964,11,2,2.6,,31.8,20
Kankan,1964,11,3,0,,31.6,17.8
Kankan,1964,11,4,0,,33,20.2
Kankan,1964,11,5,0,,33.2,20.8
Kankan,1964,11,6,0,,33.5,20.8
Kankan,1964,11,7,0,,33.5,20.8
Kankan,1964,11,8,0,,34,21.2
Kankan,1964,11,9,0,,34,21.6
Kankan,1964,11,10,0,,34,19.8
Kankan,1964,11,11,0,,34.4,19.8
Kankan,1964,11,12,0,,34.4,18
Kankan,1964,11,13,0,,33.5,18.4
Kankan,1964,11,14,0,,32.4,18.2
Kankan,1964,11,15,0,,32.8,18
Kankan,1964,11,16,0,,33.2,17.8
Kankan,1964,11,17,0,,33.2,17.5
Kankan,1964,11,18,0,,32.6,17
Kankan,1964,11,19,0,,32.8,15
Kankan,1964,11,20,0,,32.8,18
Kankan,1964,11,21,0,,32.8,21.4
Kankan,1964,11,22,0,,32.8,20.6
Kankan,1964,11,23,0,,34,15.4
Kankan,1964,11,24,0,,34,15.2
Kankan,1964,11,25,0,,34,19
Kankan,1964,11,26,0,,33.8,18.8
Kankan,1964,11,27,0,,33.2,18.4
Kankan,1964,11,28,0,,33.2,15.6
Kankan,1964,11,29,0,,33.2,17.6
Kankan,1964,11,30,0,,33.4,17.7
Kankan,1964,12,1,0,,27,17.6
Kankan,1964,12,2,0,,30,19
Kankan,1964,12,3,0,,33.6,20.8
Kankan,1964,12,4,0,,33.4,20.5
Kankan,1964,12,5,0,,32.8,18
Kankan,1964,12,6,0,,33,19.2
Kankan,1964,12,7,0,,32.8,15
Kankan,1964,12,8,0,,33,14.8
Kankan,1964,12,9,0,,32,17.8
Kankan,1964,12,10,0,,31,17.6
Kankan,1964,12,11,0,,32.5,18.6
Kankan,1964,12,12,14.5,,28.8,18.9
Kankan,1964,12,13,19.5,,21.1,18.7
Kankan,1964,12,14,0,,26.5,18.7
Kankan,1964,12,15,0,,27.2,20.3
Kankan,1964,12,16,0,,31.6,19
Kankan,1964,12,17,0,,32,19
Kankan,1964,12,18,0,,31.2,21
Kankan,1964,12,19,0,,32.8,21.8
Kankan,1964,12,20,0,,32.7,21.2
Kankan,1964,12,21,0,,34,19.2
Kankan,1964,12,22,0,,33,22
Kankan,1964,12,23,0,,33,22
Kankan,1964,12,24,0.5,,30.7,21.8
Kankan,1964,12,25,0,,34.8,17.2
Kankan,1964,12,26,0,,34,17
Kankan,1964,12,27,0,,34.4,18
Kankan,1964,12,28,0,,33.6,18
Kankan,1964,12,29,0,,33.4,17.8
Kankan,1964,12,30,0,,33,20.2
Kankan,1964,12,31,0,,33.4,19
Kankan,1965,1,1,0,,33,17.8
Kankan,1965,1,2,0,,34.6,15
Kankan,1965,1,3,0,,34.2,15
Kankan,1965,1,4,0,,32.6,19.4
Kankan,1965,1,5,8.2,,31.2,19
Kankan,1965,1,6,0.2,,30.6,19
Kankan,1965,1,7,0,,31.8,20.4
Kankan,1965,1,8,0,,31.5,21.4
Kankan,1965,1,9,1.2,,28,17.4
Kankan,1965,1,10,1.1,,28.6,17
Kankan,1965,1,11,0,,30.2,20
Kankan,1965,1,12,0,,29,21
Kankan,1965,1,13,0,,29,17.7
Kankan,1965,1,14,0,,27.6,16.8
Kankan,1965,1,15,0,,27,12
Kankan,1965,1,16,0,,27,12.2
Kankan,1965,1,17,0,,26,11.2
Kankan,1965,1,18,0,,28.8,11
Kankan,1965,1,19,0,,31,13
Kankan,1965,1,20,0,,31,15
Kankan,1965,1,21,0,,33,14
Kankan,1965,1,22,0,,32.8,14
Kankan,1965,1,23,0,,34,16
Kankan,1965,1,24,0,,34.6,15.6
Kankan,1965,1,25,0,,34.5,14.8
Kankan,1965,1,26,0,,34.4,15.2
Kankan,1965,1,27,0,,35.5,19
Kankan,1965,1,28,0,,35,20.2
Kankan,1965,1,29,1.9,,35,20.7
Kankan,1965,1,30,3.6,,34.8,20
Kankan,1965,1,31,0,,35,22
Kankan,1965,2,1,0,,35,21
Kankan,1965,2,2,0,,33,20.3
Kankan,1965,2,3,0,,35.2,20
Kankan,1965,2,4,0,,34,20
Kankan,1965,2,5,0,,34,19.8
Kankan,1965,2,6,0,,35.6,19.7
Kankan,1965,2,7,0,,35.6,19.6
Kankan,1965,2,8,0,,34.8,22.5
Kankan,1965,2,9,0,,35.6,19.8
Kankan,1965,2,10,0,,34.8,21
Kankan,1965,2,11,0,,34.8,21
Kankan,1965,2,12,0,,34.2,17
Kankan,1965,2,13,0,,34.2,17.8
Kankan,1965,2,14,0,,34.3,15.6
Kankan,1965,2,15,0,,34.2,15.6
Kankan,1965,2,16,0,,34,17.2
Kankan,1965,2,17,0,,35,21
Kankan,1965,2,18,0,,36,16.5
Kankan,1965,2,19,0,,35.6,16.5
Kankan,1965,2,20,0,,36,17.5
Kankan,1965,2,21,0,,36.5,17.8
Kankan,1965,2,22,0,,36.8,17
Kankan,1965,2,23,0,,37,17
Kankan,1965,2,24,0,,36,22.7
Kankan,1965,2,25,0,,36.8,23
Kankan,1965,2,26,0,,38,22.7
Kankan,1965,2,27,0,,38,22.4
Kankan,1965,2,28,0,,37.2,23.5
Kankan,1965,3,1,0,,38.5,23.2
Kankan,1965,3,2,0,,38.3,23
Kankan,1965,3,3,0,,38.2,23
Kankan,1965,3,4,0,,38.5,23
Kankan,1965,3,5,12.1,,37,22.8
Kankan,1965,3,6,0,,36.6,21
Kankan,1965,3,7,0,,37.5,20.8
Kankan,1965,3,8,0,,37,24
Kankan,1965,3,9,0,,37.8,21.7
Kankan,1965,3,10,0,,36.7,21.7
Kankan,1965,3,11,0,,34.4,21.5
Kankan,1965,3,12,0,,38,22
Kankan,1965,3,13,0,,38.5,20
Kankan,1965,3,14,0,,37.5,19.8
Kankan,1965,3,15,0,,37,19.6
Kankan,1965,3,16,0,,36.5,22
Kankan,1965,3,17,0,,36.5,19
Kankan,1965,3,18,0,,31,17
Kankan,1965,3,19,0,,37.8,16.8
Kankan,1965,3,20,0,,36.8,19
Kankan,1965,3,21,0,,36.8,19.5
Kankan,1965,3,22,0,,37.2,19
Kankan,1965,3,23,0,,37.1,18.8
Kankan,1965,3,24,0,,37.6,24
Kankan,1965,3,25,0,,37.8,25
Kankan,1965,3,26,0,,38.2,24.3
Kankan,1965,3,27,0,,38.2,24
Kankan,1965,3,28,0,,37.8,24.2
Kankan,1965,3,29,0,,36.8,24.2
Kankan,1965,3,30,2.3,,36.6,24.2
Kankan,1965,3,31,0,,36,23.2
Kankan,1965,4,1,0,,36.1,22.6
Kankan,1965,4,2,0,,34.8,23.6
Kankan,1965,4,3,0,,37.5,23
Kankan,1965,4,4,0,,35.8,22.8
Kankan,1965,4,5,0,,36,22.8
Kankan,1965,4,6,0,,34.7,25
Kankan,1965,4,7,0,,35.8,24.7
Kankan,1965,4,8,0,,32.8,22.6
Kankan,1965,4,9,0,,32,24
Kankan,1965,4,10,0,,36.6,20.9
Kankan,1965,4,11,0,,36.7,22.2
Kankan,1965,4,12,0,,37.1,24.2
Kankan,1965,4,13,0,,38.6,25.8
Kankan,1965,4,14,0,,35.6,25
Kankan,1965,4,15,0,,38,23
Kankan,1965,4,16,0,,38.2,22.8
Kankan,1965,4,17,0,,37,22
Kankan,1965,4,18,0,,38.3,24.5
Kankan,1965,4,19,0,,38.6,20.5
Kankan,1965,4,20,0,,36.8,20.5
Kankan,1965,4,21,0,,37,26
Kankan,1965,4,22,0,,35,24.2
Kankan,1965,4,23,0,,35.5,24
Kankan,1965,4,24,0,,38,24
Kankan,1965,4,25,0,,33.6,25
Kankan,1965,4,26,0,,36.3,23
Kankan,1965,4,27,0,,37.7,23
Kankan,1965,4,28,0,,35.8,23
Kankan,1965,4,29,0,,38,25.3
Kankan,1965,4,30,0,,36.8,25
Kankan,1965,5,1,0,,37.5,25
Kankan,1965,5,2,0,,31,23
Kankan,1965,5,3,10,,37,24
Kankan,1965,5,4,0,,34.6,23
Kankan,1965,5,5,0,,37,23
Kankan,1965,5,6,3,,37.4,23
Kankan,1965,5,7,1.1,,37,22
Kankan,1965,5,8,0,,35,22.8
Kankan,1965,5,9,0,,36,22.5
Kankan,1965,5,10,0,,36.2,22
Kankan,1965,5,11,0,,29,25.2
Kankan,1965,5,12,0,,34.5,24.4
Kankan,1965,5,13,8,,35,24
Kankan,1965,5,14,3,,34.5,22.6
Kankan,1965,5,15,0,,34,22
Kankan,1965,5,16,32.7,,35.5,24.8
Kankan,1965,5,17,0,,30,21
Kankan,1965,5,18,0,,34.2,20.6
Kankan,1965,5,19,0,,36.8,23.2
Kankan,1965,5,20,14.4,,30.4,21
Kankan,1965,5,21,0,,33,21
Kankan,1965,5,22,6.9,,30.5,21
Kankan,1965,5,23,0,,32,20.8
Kankan,1965,5,24,0,,34.2,24.5
Kankan,1965,5,25,15.8,,30.8,22
Kankan,1965,5,26,0,,31,21.4
Kankan,1965,5,27,18.9,,33.2,22.2
Kankan,1965,5,28,0,,30,21
Kankan,1965,5,29,0,,33.5,20.8
Kankan,1965,5,30,0,,33.5,20.4
Kankan,1965,5,31,9.6,,28,22.2
Kankan,1965,6,1,0,,34.4,23
Kankan,1965,6,2,10,,33.5,23
Kankan,1965,6,3,0,,34.6,20.6
Kankan,1965,6,4,4.7,,32,21.2
Kankan,1965,6,5,0,,33.5,24
Kankan,1965,6,6,0,,33,24
Kankan,1965,6,7,42.3,,33.6,21
Kankan,1965,6,8,2,,30.2,21
Kankan,1965,6,9,9.2,,30.8,22.3
Kankan,1965,6,10,25.1,,31.6,20
Kankan,1965,6,11,16.8,,32.8,20
Kankan,1965,6,12,0,,32,21
Kankan,1965,6,13,0,,32.8,23.4
Kankan,1965,6,14,17.6,,29.3,19.8
Kankan,1965,6,15,1.8,,28.4,20.2
Kankan,1965,6,16,0,,30,21.6
Kankan,1965,6,17,73.5,,31.5,21.5
Kankan,1965,6,18,13.5,,30,19
Kankan,1965,6,19,3.2,,30.2,19
Kankan,1965,6,20,8.2,,28.8,22
Kankan,1965,6,21,0,,30.7,21.8
Kankan,1965,6,22,9.7,,25,20.2
Kankan,1965,6,23,0,,31.8,20.6
Kankan,1965,6,24,12.2,,32.8,22
Kankan,1965,6,25,7.7,,29.8,20.3
Kankan,1965,6,26,23.2,,30.7,20.2
Kankan,1965,6,27,11.4,,29,19.8
Kankan,1965,6,28,12.8,,31,21
Kankan,1965,6,29,0,,30.3,20
Kankan,1965,6,30,0,,27.5,20
Kankan,1965,7,1,0,,30.6,20
Kankan,1965,7,2,55.6,,30.6,21.2
Kankan,1965,7,3,12.2,,31.5,21.6
Kankan,1965,7,4,3.9,,29.8,21
Kankan,1965,7,5,0,,29.8,20.6
Kankan,1965,7,6,6.6,,29,20.2
Kankan,1965,7,7,0,,31.4,20.5
Kankan,1965,7,8,4.1,,31.4,20.5
Kankan,1965,7,9,14.3,,26,20.3
Kankan,1965,7,10,26.3,,31.3,20.1
Kankan,1965,7,11,37.5,,31,20.4
Kankan,1965,7,12,0,,28.5,20.4
Kankan,1965,7,13,11.5,,28,19.8
Kankan,1965,7,14,0,,30.2,21.5
Kankan,1965,7,15,0,,29.6,22
Kankan,1965,7,16,0,,31.2,22
Kankan,1965,7,17,18.8,,31.5,22
Kankan,1965,7,18,19.8,,30,21
Kankan,1965,7,19,5.5,,27.6,21.8
Kankan,1965,7,20,0,,30.7,21.6
Kankan,1965,7,21,6.2,,30.8,21.6
Kankan,1965,7,22,0,,30,20
Kankan,1965,7,23,7.8,,31,22
Kankan,1965,7,24,2,,28.6,21.5
Kankan,1965,7,25,0,,30.3,21.5
Kankan,1965,7,26,13.3,,30,22.6
Kankan,1965,7,27,6,,30.2,20.6
Kankan,1965,7,28,0.5,,31.5,20.5
Kankan,1965,7,29,0,,30.4,20.2
Kankan,1965,7,30,0,,29.2,23
Kankan,1965,7,31,5.2,,25.8,22.4
Kankan,1965,8,1,20.3,,29.6,22.2
Kankan,1965,8,2,10.1,,26.1,21
Kankan,1965,8,3,0,,28,21
Kankan,1965,8,4,0,,30.6,20.8
Kankan,1965,8,5,0,,29.8,20.7
Kankan,1965,8,6,0,,30,20.4
Kankan,1965,8,7,0.6,,30,21.8
Kankan,1965,8,8,18.5,,29.2,21
Kankan,1965,8,9,3.7,,28,20.7
Kankan,1965,8,10,8.3,,27.2,20.6
Kankan,1965,8,11,0,,28.8,21
Kankan,1965,8,12,0,,26.6,22
Kankan,1965,8,13,0,,27.6,21.4
Kankan,1965,8,14,3.3,,30.2,21
Kankan,1965,8,15,14.6,,28,22
Kankan,1965,8,16,3.8,,31,21.2
Kankan,1965,8,17,16,,29,20.5
Kankan,1965,8,18,15,,30.5,20
Kankan,1965,8,19,0.3,,30.5,21.2
Kankan,1965,8,20,21.8,,30.8,21
Kankan,1965,8,21,12.1,,31,20.6
Kankan,1965,8,22,7.6,,30,20.7
Kankan,1965,8,23,3.3,,26,20
Kankan,1965,8,24,0.6,,30,21.1
Kankan,1965,8,25,4.9,,30.6,21
Kankan,1965,8,26,1.9,,30.4,21
Kankan,1965,8,27,6.2,,29.2,21.6
Kankan,1965,8,28,51,,29,20.7
Kankan,1965,8,29,3.9,,30,19.8
Kankan,1965,8,30,0,,28.4,19.8
Kankan,1965,8,31,0,,30.6,21.8
Kankan,1965,9,1,21.9,,29.6,22.6
Kankan,1965,9,2,26.3,,25.2,20.8
Kankan,1965,9,3,11.8,,27,20.8
Kankan,1965,9,4,0,,28.5,20
Kankan,1965,9,5,0,,28.8,21.7
Kankan,1965,9,6,0,,31.6,20.5
Kankan,1965,9,7,15,,31.8,20.5
Kankan,1965,9,8,24.5,,29.7,20.6
Kankan,1965,9,9,10.5,,30.5,20.4
Kankan,1965,9,10,36.5,,28.6,20.2
Kankan,1965,9,11,5.5,,24.6,20.2
Kankan,1965,9,12,0,,31.9,21
Kankan,1965,9,13,39.9,,30.6,20.6
Kankan,1965,9,14,3.3,,27.6,20.5
Kankan,1965,9,15,0,,29.6,20.5
Kankan,1965,9,16,25,,30.3,21.6
Kankan,1965,9,17,19.3,,30.7,21
Kankan,1965,9,18,0,,28.8,21
Kankan,1965,9,19,21.9,,29.8,21
Kankan,1965,9,20,12,,31.9,20.2
Kankan,1965,9,21,0,,30.8,20.5
Kankan,1965,9,22,3.6,,31.2,20.5
Kankan,1965,9,23,18.8,,31.2,20.5
Kankan,1965,9,24,0,,31.2,20.2
Kankan,1965,9,25,3.1,,28.8,20.5
Kankan,1965,9,26,2.9,,33,20.5
Kankan,1965,9,27,9.6,,27.6,20.2
Kankan,1965,9,28,26,,33,20.2
Kankan,1965,9,29,0,,32.2,19.5
Kankan,1965,9,30,8,,33.6,19.5
Kankan,1965,10,1,0,,31.8,19.3
Kankan,1965,10,2,7.4,,30.5,21
Kankan,1965,10,3,0,,30.8,21.8
Kankan,1965,10,4,10.7,,30.8,21.8
Kankan,1965,10,5,0.5,,30,21.8
Kankan,1965,10,6,0,,31,21.3
Kankan,1965,10,7,0,,31.8,21.2
Kankan,1965,10,8,12.7,,29.5,21
Kankan,1965,10,9,6.8,,31.2,21.8
Kankan,1965,10,10,5.3,,31.3,20.2
Kankan,1965,10,11,2.4,,32.5,23
Kankan,1965,10,12,0,,32,21.5
Kankan,1965,10,13,6.9,,33,22.1
Kankan,1965,10,14,0,,33.8,21
Kankan,1965,10,15,15.8,,32.8,20.3
Kankan,1965,10,16,1,,32.8,20.2
Kankan,1965,10,17,1.8,,32.8,20
Kankan,1965,10,18,14.5,,33.9,22.5
Kankan,1965,10,19,0,,31.5,21.5
Kankan,1965,10,20,0.7,,30.5,21.7
Kankan,1965,10,21,0.5,,32,21.1
Kankan,1965,10,22,0,,33.1,22.4
Kankan,1965,10,23,0.1,,33.8,22.4
Kankan,1965,10,24,0,,33.7,21.5
Kankan,1965,10,25,4.5,,33.4,21.8
Kankan,1965,10,26,1.9,,32,21.8
Kankan,1965,10,27,15.3,,32.9,21.4
Kankan,1965,10,28,0,,31.5,20.3
Kankan,1965,10,29,0,,33.5,22
Kankan,1965,10,30,21.1,,30.8,20.8
Kankan,1965,10,31,0.2,,32,24.4
Kankan,1965,11,1,0,,32.8,22.8
Kankan,1965,11,2,0,,32.6,22.8
Kankan,1965,11,3,0,,31.7,21.8
Kankan,1965,11,4,0,,32.6,21.9
Kankan,1965,11,5,0,,32.8,21.8
Kankan,1965,11,6,0,,32.8,22
Kankan,1965,11,7,0,,33.7,20.6
Kankan,1965,11,8,0,,34.5,19
Kankan,1965,11,9,0,,34.8,19
Kankan,1965,11,10,0,,33,20.2
Kankan,1965,11,11,0,,33.8,18.8
Kankan,1965,11,12,0,,33.4,20.2
Kankan,1965,11,13,0,,33.8,21.3
Kankan,1965,11,14,0,,34,20.1
Kankan,1965,11,15,0,,33.8,19.2
Kankan,1965,11,16,0,,34.7,19.4
Kankan,1965,11,17,0,,34,16
Kankan,1965,11,18,0,,34.5,15.6
Kankan,1965,11,19,0,,34.2,15
Kankan,1965,11,20,0,,33.7,14.1
Kankan,1965,11,21,0,,33.8,17.8
Kankan,1965,11,22,0,,34.2,17.4
Kankan,1965,11,23,0,,34.2,17.2
Kankan,1965,11,24,0,,34,16.8
Kankan,1965,11,25,0,,33.5,19.6
Kankan,1965,11,26,0,,34.8,18
Kankan,1965,11,27,0,,33.2,15
Kankan,1965,11,28,0,,32.2,14.4
Kankan,1965,11,29,0,,33,15.3
Kankan,1965,11,30,0,,33.2,14.4
Kankan,1965,12,1,0,,33.2,14
Kankan,1965,12,2,0,,32.5,15
Kankan,1965,12,3,0,,33,14.8
Kankan,1965,12,4,0,,34.2,13
Kankan,1965,12,5,0,,33.2,13.2
Kankan,1965,12,6,0,,33.4,12.8
Kankan,1965,12,7,0,,33.5,12
Kankan,1965,12,8,0,,33.5,14
Kankan,1965,12,9,0,,33.8,14
Kankan,1965,12,10,0,,33.2,13.6
Kankan,1965,12,11,0,,33.8,12.1
Kankan,1965,12,12,0,,32.4,11.4
Kankan,1965,12,13,0,,32.9,10.2
Kankan,1965,12,14,0,,33.8,11
Kankan,1965,12,15,0,,34,11.5
Kankan,1965,12,16,0,,34,11.8
Kankan,1965,12,17,0,,33,13.4
Kankan,1965,12,18,0,,32.8,12.2
Kankan,1965,12,19,0,,31.6,12.7
Kankan,1965,12,20,0,,30.6,12.6
Kankan,1965,12,21,0,,30.9,12
Kankan,1965,12,22,0,,31.5,11
Kankan,1965,12,23,0,,32.4,11
Kankan,1965,12,24,0,,32.6,12
Kankan,1965,12,25,0,,30.9,11.2
Kankan,1965,12,26,0,,31.6,14.3
Kankan,1965,12,27,0,,33.8,13.5
Kankan,1965,12,28,0,,34.3,12
Kankan,1965,12,29,0,,34.5,12.8
Kankan,1965,12,30,0,,33.2,11.7
Kankan,1965,12,31,0,,31,13.5
Kankan,1966,1,1,0,,31,12.8
Kankan,1966,1,2,0,,30.3,11
Kankan,1966,1,3,0,,32.4,11
Kankan,1966,1,4,0,,33.5,10
Kankan,1966,1,5,0,,33.6,10.3
Kankan,1966,1,6,0,,33.2,11
Kankan,1966,1,7,0,,32.7,11.2
Kankan,1966,1,8,0,,33.7,11
Kankan,1966,1,9,0,,33.2,14
Kankan,1966,1,10,0,,32.5,12.8
Kankan,1966,1,11,0,,32.5,16.1
Kankan,1966,1,12,0,,32.4,14.6
Kankan,1966,1,13,0,,34.2,13.8
Kankan,1966,1,14,0,,35.2,13
Kankan,1966,1,15,0,,35.2,14
Kankan,1966,1,16,0,,35.6,15.5
Kankan,1966,1,17,0,,35.6,14.6
Kankan,1966,1,18,0,,34.7,16.6
Kankan,1966,1,19,0,,35.3,15.4
Kankan,1966,1,20,0,,34.4,13.5
Kankan,1966,1,21,0,,35.6,12.6
Kankan,1966,1,22,0,,35.5,12.6
Kankan,1966,1,23,0,,37.1,13.2
Kankan,1966,1,24,0,,36.8,14.6
Kankan,1966,1,25,0,,37,13.4
Kankan,1966,1,26,0,,35.3,13.6
Kankan,1966,1,27,0,,33.6,15.2
Kankan,1966,1,28,0,,36,13.6
Kankan,1966,1,29,0,,36,14.1
Kankan,1966,1,30,0,,33,16.4
Kankan,1966,1,31,0,,35.7,13.7
Kankan,1966,2,1,0,,37.2,15.8
Kankan,1966,2,2,0,,33,16
Kankan,1966,2,3,0,,33,20.6
Kankan,1966,2,4,0,,33,17
Kankan,1966,2,5,0,,35.4,12.8
Kankan,1966,2,6,0,,33.6,22
Kankan,1966,2,7,0,,36,19.8
Kankan,1966,2,8,0,,36.3,19
Kankan,1966,2,9,0,,35.5,16.1
Kankan,1966,2,10,0,,35,14.6
Kankan,1966,2,11,0,,34.3,15
Kankan,1966,2,12,0,,34.7,11.1
Kankan,1966,2,13,0,,36,11.5
Kankan,1966,2,14,0,,37,11.4
Kankan,1966,2,15,0,,36.2,14.4
Kankan,1966,2,16,0,,36.6,18.4
Kankan,1966,2,17,0,,36.8,18.3
Kankan,1966,2,18,0,,38,19.4
Kankan,1966,2,19,0,,38.9,15
Kankan,1966,2,20,0,,37.7,19
Kankan,1966,2,21,0,,37.7,21.8
Kankan,1966,2,22,0,,38,23
Kankan,1966,2,23,0,,37.3,23
Kankan,1966,2,24,0,,36.7,24.8
Kankan,1966,2,25,0,,37.6,18.5
Kankan,1966,2,26,0,,37.4,20.3
Kankan,1966,2,27,0,,37,20.8
Kankan,1966,2,28,0,,36.8,19.8
Kankan,1966,3,1,0,,36.7,16.7
Kankan,1966,3,2,0,,36.6,18.3
Kankan,1966,3,3,0,,35.8,15.5
Kankan,1966,3,4,0,,36.7,15.4
Kankan,1966,3,5,0,,37.4,17.4
Kankan,1966,3,6,0,,37.8,18.4
Kankan,1966,3,7,0,,38.2,21
Kankan,1966,3,8,0,,37.6,22.3
Kankan,1966,3,9,0,,38.5,22.2
Kankan,1966,3,10,0,,38.4,24.6
Kankan,1966,3,11,0,,38.7,27
Kankan,1966,3,12,0,,38.7,25.1
Kankan,1966,3,13,0,,38.5,24.7
Kankan,1966,3,14,23.8,,38.2,24.6
Kankan,1966,3,15,0,,34.3,21.2
Kankan,1966,3,16,0,,36.5,24
Kankan,1966,3,17,0,,36.8,25
Kankan,1966,3,18,0,,36,25
Kankan,1966,3,19,15.9,,37,25
Kankan,1966,3,20,0,,32.2,20.8
Kankan,1966,3,21,14,,35.8,24.4
Kankan,1966,3,22,0,,35,23.9
Kankan,1966,3,23,4.8,,35.4,24.9
Kankan,1966,3,24,0,,34.5,23.4
Kankan,1966,3,25,3.8,,35.6,24.2
Kankan,1966,3,26,0,,35,24
Kankan,1966,3,27,0,,35.8,25
Kankan,1966,3,28,0,,37,24.2
Kankan,1966,3,29,0,,38,21.2
Kankan,1966,3,30,0,,36,23.4
Kankan,1966,3,31,0,,38.6,24.4
Kankan,1966,4,1,0,,36.6,25.8
Kankan,1966,4,2,0,,36.2,26.6
Kankan,1966,4,3,0.2,,30.1,24.6
Kankan,1966,4,4,0,,36,24.8
Kankan,1966,4,5,0,,35.1,24.4
Kankan,1966,4,6,8,,38.2,26
Kankan,1966,4,7,0,,36.4,25
Kankan,1966,4,8,0,,36,24.8
Kankan,1966,4,9,0,,37.5,24.8
Kankan,1966,4,10,0,,37.5,23.8
Kankan,1966,4,11,0,,35.2,24
Kankan,1966,4,12,0,,37.6,23.2
Kankan,1966,4,13,0,,34.6,26
Kankan,1966,4,14,0,,37,24.2
Kankan,1966,4,15,0,,37.5,23.6
Kankan,1966,4,16,0,,38.6,24.8
Kankan,1966,4,17,0,,38.5,25.1
Kankan,1966,4,18,0,,37.6,25.8
Kankan,1966,4,19,0,,34.2,23.1
Kankan,1966,4,20,1.8,,38.4,24.8
Kankan,1966,4,21,0,,36.7,22.4
Kankan,1966,4,22,0,,38.2,24.6
Kankan,1966,4,23,0,,38.8,25.6
Kankan,1966,4,24,0,,37,25.4
Kankan,1966,4,25,0,,37.2,25.4
Kankan,1966,4,26,0,,38.2,25.8
Kankan,1966,4,27,0,,39.2,26
Kankan,1966,4,28,0,,38.2,26.5
Kankan,1966,4,29,0,,36.3,26.2
Kankan,1966,4,30,0,,37.7,24.4
Kankan,1966,5,1,0,,38,26
Kankan,1966,5,2,0,,36.9,26.4
Kankan,1966,5,3,3.1,,37.8,26.4
Kankan,1966,5,4,6,,38.5,22.5
Kankan,1966,5,5,0,,36.8,23.9
Kankan,1966,5,6,0,,37.8,27
Kankan,1966,5,7,0,,36,23
Kankan,1966,5,8,0,,36,25.4
Kankan,1966,5,9,0,,35.1,24.4
Kankan,1966,5,10,0,,36.4,24.2
Kankan,1966,5,11,0,,36.2,24.6
Kankan,1966,5,12,13.9,,36.7,24.8
Kankan,1966,5,13,0,,34.2,25.6
Kankan,1966,5,14,0,,35,25.8
Kankan,1966,5,15,19.4,,33.7,24.8
Kankan,1966,5,16,1.3,,33.8,21.8
Kankan,1966,5,17,0,,35.6,24
Kankan,1966,5,18,68,,34.5,24.4
Kankan,1966,5,19,0,,32.6,21
Kankan,1966,5,20,14.8,,25,20.6
Kankan,1966,5,21,14.4,,33.8,22.1
Kankan,1966,5,22,0,,31.6,22
Kankan,1966,5,23,0,,33.8,23.3
Kankan,1966,5,24,0,,35.3,24.5
Kankan,1966,5,25,0.2,,33.1,25.4
Kankan,1966,5,26,0,,34.8,22.6
Kankan,1966,5,27,21.6,,33.4,23
Kankan,1966,5,28,0.3,,32.7,22.5
Kankan,1966,5,29,2.9,,30.4,21.8
Kankan,1966,5,30,0,,32,21.3
Kankan,1966,5,31,2,,34,23.8
Kankan,1966,6,1,9.8,,32,23.5
Kankan,1966,6,2,0,,30.5,22
Kankan,1966,6,3,26.7,,31,21.5
Kankan,1966,6,4,0.2,,31.6,22
Kankan,1966,6,5,20.9,,32.2,23.2
Kankan,1966,6,6,5.4,,31.6,20
Kankan,1966,6,7,0,,32,24
Kankan,1966,6,8,0,,30.8,22.2
Kankan,1966,6,9,28.5,,32.4,23.8
Kankan,1966,6,10,11.1,,30,20
Kankan,1966,6,11,19.1,,28,20.7
Kankan,1966,6,12,0,,32,23.6
Kankan,1966,6,13,0.7,,30.3,22
Kankan,1966,6,14,1.7,,31.1,22
Kankan,1966,6,15,0,,32,23.5
Kankan,1966,6,16,1.5,,32.1,24
Kankan,1966,6,17,9.4,,34,22.8
Kankan,1966,6,18,0,,32,23.8
Kankan,1966,6,19,0,,32,24
Kankan,1966,6,20,2,,32.9,22.7
