Station,Year,Month,Day,Rain,RelHum,Tmax,Tmin
Koundara,2006,06,07,,74,36.5,18.1
Koundara,2006,06,08,9.7,83,30,17.8
Koundara,2006,06,09,0,79,33.2,20
Koundara,2006,06,10,7.1,74,36,21.6
Koundara,2006,06,11,0,81,32,19.9
Koundara,2006,06,12,0,73,35,22
Koundara,2006,06,13,31,78,35,21.8
Koundara,2006,06,14,20.7,88,31.8,17.2
Koundara,2006,06,15,0,83,31.2,18.2
Koundara,2006,06,16,19,78,33,20.9
Koundara,2006,06,17,0,79,33.8,16.5
Koundara,2006,06,18,0,74,33.4,20.6
Koundara,2006,06,19,0,73,35.3,21.9
Koundara,2006,06,20,0,73,34.6,21.9
Koundara,2006,06,21,27.5,83,33.5,20
Koundara,2006,06,22,15.8,79,32.2,18.7
Koundara,2006,06,23,0,80,33.7,18.8
Koundara,2006,06,24,0,77,34.2,20.7
Koundara,2006,06,25,0,80,33.5,20.5
Koundara,2006,06,26,2.4,83,32.8,21.8
Koundara,2006,06,27,0,79,34.8,19.2
Koundara,2006,06,28,0,77,35,21.8
Koundara,2006,06,29,0,77,35,21.6
Koundara,2006,06,30,0,78,34.8,22
Koundara,2006,07,01,0,79,34.1,21
Koundara,2006,07,02,29.6,79,34.5,22.5
Koundara,2006,07,03,16.3,83,32.6,17.5
Koundara,2006,07,04,1,84,33.5,17.4
Koundara,2006,07,05,23.7,80,33.5,21.5
Koundara,2006,07,06,2.1,85,31.5,17
Koundara,2006,07,07,0,80,34,19.9
Koundara,2006,07,08,5.2,85,30.6,19.3
Koundara,2006,07,09,0,82,33.2,20.2
Koundara,2006,07,10,0.1,82,34.4,22
Koundara,2006,07,11,5.2,81,34,20.5
Koundara,2006,07,12,13.8,80,33.4,20.6
Koundara,2006,07,13,0,84,31.8,18
Koundara,2006,07,14,29.7,93,26.9,17.5
Koundara,2006,07,15,4.6,82,32.6,20.3
Koundara,2006,07,16,0,83,31.4,19.2
Koundara,2006,07,17,0,82,33.6,21.8
Koundara,2006,07,18,0,82,32,20.9
Koundara,2006,07,19,0,79,33.1,22
Koundara,2006,07,20,6.6,79,34,21.9
Koundara,2006,07,21,31.4,81,31,19.9
Koundara,2006,07,22,5.2,86,30.5,17.5
Koundara,2006,07,23,0,83,32.5,21.1
Koundara,2006,07,24,0,76,34.5,22
Koundara,2006,07,25,0,79,34.3,21.6
Koundara,2006,07,26,41.8,93,26.6,18.5
Koundara,2006,07,27,0,83,32.5,20.2
Koundara,2006,07,28,0,82,33,21
Koundara,2006,07,29,0,78,33.1,22.5
Koundara,2006,07,30,2.2,87,32.4,21
Koundara,2006,07,31,0.1,80,33.1,20.5
Koundara,2006,08,01,0.4,82,31.5,20.5
Koundara,2006,08,02,0,82,32.1,19
Koundara,2006,08,03,0,77,34.4,21
Koundara,2006,08,04,0,81,32.8,21
Koundara,2006,08,05,52.5,78,33,20.3
Koundara,2006,08,06,0.2,81,33,18.8
Koundara,2006,08,07,1.4,79,33.1,20.2
Koundara,2006,08,08,3.1,90,29.7,19.5
Koundara,2006,08,09,16.7,79,32.6,20
Koundara,2006,08,10,17.2,90,30.5,18.5
Koundara,2006,08,11,15.3,85,32,21
Koundara,2006,08,12,32.1,82,32.5,20.5
Koundara,2006,08,13,19.1,83,32.5,19.8
Koundara,2006,08,14,9.7,87,32.6,19.5
Koundara,2006,08,15,0,85,30.5,20.5
Koundara,2006,08,16,0.3,83,32.5,20.8
Koundara,2006,08,17,0,84,33.5,21.6
Koundara,2006,08,18,32.3,79,34,21.1
Koundara,2006,08,19,13.2,92,26.6,17.6
Koundara,2006,08,20,0,81,31.5,20
Koundara,2006,08,21,0,80,33,20.2
Koundara,2006,08,22,3.9,82,33,21.2
Koundara,2006,08,23,0,83,32,22
Koundara,2006,08,24,0.4,83,31.5,22.2
Koundara,2006,08,25,0,82,29.5,20.2
Koundara,2006,08,26,0.4,83,32,20.2
Koundara,2006,08,27,29.7,79,33.5,20.5
Koundara,2006,08,28,12,86,31.7,18.2
Koundara,2006,08,29,0.6,87,28.5,19.5
Koundara,2006,08,30,4.4,87,32.9,20.6
Koundara,2006,08,31,0.5,85,32,19.4
Koundara,2006,09,01,6.8,87,31,20.5
Koundara,2006,09,02,0.1,86,31.5,20
Koundara,2006,09,03,0,81,33.5,19.4
Koundara,2006,09,04,0,78,33.5,21.6
Koundara,2006,09,05,0,84,32.4,20.2
Koundara,2006,09,06,2.6,83,30,19
Koundara,2006,09,07,8.9,85,33.5,18.3
Koundara,2006,09,08,53.4,81,33.4,19.6
Koundara,2006,09,09,0,83,31.5,17.4
Koundara,2006,09,10,63.2,89,31,17.5
Koundara,2006,09,11,4.2,95,26,17.5
Koundara,2006,09,12,1.9,85,32.5,19.1
Koundara,2006,09,13,48.5,85,30,19.9
Koundara,2006,09,14,5.9,97,30.4,19
Koundara,2006,09,15,5.3,83,32.5,20.2
Koundara,2006,09,16,0,84,32.5,20.1
Koundara,2006,09,17,34.4,85,33.5,20.9
Koundara,2006,09,18,3.8,88,29.5,18.2
Koundara,2006,09,19,0.6,83,33.2,20.8
Koundara,2006,09,20,26.9,81,33.5,20.2
Koundara,2006,09,21,0,81,33.5,17.5
Koundara,2006,09,22,6.2,93,25,18.8
Koundara,2006,09,23,0.9,83,34,19
Koundara,2006,09,24,0.1,83,31.9,18.9
Koundara,2006,09,25,10,88,32.5,19.8
Koundara,2006,09,26,3,81,34,19.4
Koundara,2006,09,27,0,85,32,18.8
Koundara,2006,09,28,7.4,80,34,19.8
Koundara,2006,09,29,0,84,33.5,19
Koundara,2006,09,30,0,80,34.3,19
Koundara,2006,10,01,0,85,32.2,20.4
Koundara,2006,10,02,0,81,35.4,21.2
Koundara,2006,10,03,4,89,30.5,19.8
Koundara,2006,10,04,0,83,32.6,19
Koundara,2006,10,05,0.6,80,35,20.4
Koundara,2006,10,06,0,84,31.5,20.2
Koundara,2006,10,07,0,86,35,21.4
Koundara,2006,10,08,1.4,83,35,22
Koundara,2006,10,09,20.7,84,33,19.4
Koundara,2006,10,10,0.7,85,33,19.5
Koundara,2006,10,11,0,89,33.1,20
Koundara,2006,10,12,27.5,90,32,20
Koundara,2006,10,13,8.9,90,32.5,19.5
Koundara,2006,10,14,0,88,32.6,18.8
Koundara,2006,10,15,0,83,34.3,19.5
Koundara,2006,10,16,0,82,35.5,22
Koundara,2006,10,17,1.4,82,34,19.8
Koundara,2006,10,18,0,86,33,20
Koundara,2006,10,19,0,84,34,21.6
Koundara,2006,10,20,0,84,33,20
Koundara,2006,10,21,0,82,35.2,19.6
Koundara,2006,10,22,16.4,80,33.5,20.3
Koundara,2006,10,23,0,83,35.5,17.8
Koundara,2006,10,24,0,85,34,20.8
Koundara,2006,10,25,0,83,34.5,21
Koundara,2006,10,26,0,84,34.5,21.6
Koundara,2006,10,27,0,78,35,21.8
Koundara,2006,10,28,0,85,34.5,20.9
Koundara,2006,10,29,0,84,35,20
Koundara,2006,10,30,0,74,35,20
Koundara,2006,10,31,0,81,34.6,20
Koundara,2006,11,01,0,85,36,19.6
Koundara,2006,11,02,0,81,35.9,20.3
Koundara,2006,11,03,0,84,35.2,20.2
Koundara,2006,11,04,0,81,35.5,20.2
Koundara,2006,11,05,0,81,36,20.5
Koundara,2006,11,06,0,81,37,19
Koundara,2006,11,07,0,81,38,19.5
Koundara,2006,11,08,0,84,35,19
Koundara,2006,11,09,0,85,36,18.9
Koundara,2006,11,10,0,80,37,19.5
Koundara,2006,11,11,0,80,37.5,19.3
Koundara,2006,11,12,0,85,36.3,17.5
Koundara,2006,11,13,0,74,35.5,15
Koundara,2006,11,14,0,71,35,13.7
Koundara,2006,11,15,0,69,36.5,10.8
Koundara,2006,11,16,0,75,37,13
Koundara,2006,11,17,0,65,38,15.5
Koundara,2006,11,18,0,73,38.5,16.5
Koundara,2006,11,19,0,76,37,16.5
Koundara,2006,11,20,0,73,37,17
Koundara,2006,11,21,0,72,35,17
Koundara,2006,11,22,0,69,38,16.6
Koundara,2006,11,23,0,68,36,15
Koundara,2006,11,24,0,68,36.8,14.7
Koundara,2006,11,25,0,73,34.5,15.5
Koundara,2006,11,26,0,63,37.4,14.8
Koundara,2006,11,27,0,65,36,14
Koundara,2006,11,28,0,70,36.4,14.7
Koundara,2006,11,29,0,62,36.5,
Koundara,2006,11,30,0,64,32.4,13.4
Koundara,2006,12,01,0,53,32.7,11.9
Koundara,2006,12,02,0,50,33.5,9
Koundara,2006,12,03,0,50,36,9.4
Koundara,2006,12,04,0,55,34.5,11
Koundara,2006,12,05,0,53,33.5,10.5
Koundara,2006,12,06,0,47,32,9.8
Koundara,2006,12,07,0,55,34.5,9.5
Koundara,2006,12,08,0,51,35,10
Koundara,2006,12,09,0,61,36.5,11
Koundara,2006,12,10,0,64,33.5,11.2
Koundara,2006,12,11,0,50,32.4,10
Koundara,2006,12,12,0,55,32.6,10.4
Koundara,2006,12,13,0,57,33.5,12
Koundara,2006,12,14,0,59,37,11.5
Koundara,2006,12,15,0,65,36.5,11.6
Koundara,2006,12,16,0,55,37.5,11.8
Koundara,2006,12,17,0,54,36.5,12.5
Koundara,2006,12,18,0,36,35.2,12
Koundara,2006,12,19,0,43,34.5,9.5
Koundara,2006,12,20,0,48,35.5,10.2
Koundara,2006,12,21,0,49,37.6,11
Koundara,2006,12,22,0,46,37,12.2
Koundara,2006,12,23,0,38,38.4,12.8
Koundara,2006,12,24,0,61,36.5,12.5
Koundara,2006,12,25,0,66,36.5,13.6
Koundara,2006,12,26,0,56,37,12
Koundara,2006,12,27,0,36,36,12.6
Koundara,2006,12,28,0,39,36.5,10.2
Koundara,2006,12,29,0,44,36.5,9
Koundara,2006,12,30,0,37,35.5,11.9
Koundara,2006,12,31,0,29,33,11.4
Koundara,2007,01,01,0,29,31.5,10.2
Koundara,2007,01,02,0,27,32.5,10
Koundara,2007,01,03,0,25,31.8,12.4
Koundara,2007,01,04,0,30,32,9.5
Koundara,2007,01,05,0,25,32.5,8
Koundara,2007,01,06,0,25,33.5,10
Koundara,2007,01,07,0,22,34.2,11
Koundara,2007,01,08,0,34,36.4,11.6
Koundara,2007,01,09,0,45,36,13.5
Koundara,2007,01,10,0,46,38,14.4
Koundara,2007,01,11,0,33,38,15.8
Koundara,2007,01,12,0,24,36.5,15.3
Koundara,2007,01,13,0,33,37.5,15.2
Koundara,2007,01,14,0,28,35,13.8
Koundara,2007,01,15,0,29,34.4,13.2
Koundara,2007,01,16,0,26,37,12.4
Koundara,2007,01,17,0,45,35.5,12.5
Koundara,2007,01,18,0,38,36,14
Koundara,2007,01,19,0,29,36,14.5
Koundara,2007,01,20,0,30,36,14.8
Koundara,2007,01,21,0,48,37,13
Koundara,2007,01,22,0,51,34.5,15.5
Koundara,2007,01,23,0,49,37.5,14.5
Koundara,2007,01,24,0,45,39.5,14.5
Koundara,2007,01,25,0,42,37.8,16
Koundara,2007,01,26,0,37,39,13.5
Koundara,2007,01,27,0,40,39.5,12
Koundara,2007,01,28,0,46,37,13.2
Koundara,2007,01,29,0,46,37.5,14
Koundara,2007,01,30,0,46,40.1,14
Koundara,2007,01,31,0,46,38,16.9
Koundara,2007,02,01,0,51,34.5,16.3
Koundara,2007,02,02,0,56,32,20
Koundara,2007,02,03,0,44,38,18
Koundara,2007,02,04,0,45,40.5,16.5
Koundara,2007,02,05,0,55,40.5,18
Koundara,2007,02,06,0,45,39,18.5
Koundara,2007,02,07,0,36,35.5,16
Koundara,2007,02,08,0,30,37.5,15.2
Koundara,2007,02,09,0,34,39,13.2
Koundara,2007,02,10,0,21,39,15
Koundara,2007,02,11,0,30,39.2,13.8
Koundara,2007,02,12,0,24,39.5,13.5
Koundara,2007,02,13,0,28,40.2,14.6
Koundara,2007,02,14,0,31,41.4,16.2
Koundara,2007,02,15,0,42,40,14.4
Koundara,2007,02,16,0,39,40,16.5
Koundara,2007,02,17,0,41,40,14.4
Koundara,2007,02,18,0,35,39.5,16.4
Koundara,2007,02,19,0,38,38.5,14.6
Koundara,2007,02,20,0,48,36,17
Koundara,2007,02,21,0,22,38.5,16
Koundara,2007,02,22,0,26,37.6,15.6
Koundara,2007,02,23,0,24,38.1,14.3
Koundara,2007,02,24,0,28,38.1,14.4
Koundara,2007,02,25,0,24,38.4,14.5
Koundara,2007,02,26,0,30,40.4,13.9
Koundara,2007,02,27,0,28,39.5,15
Koundara,2007,02,28,0,33,40.2,14
Koundara,2007,03,01,0,37,39.5,17
Koundara,2007,03,02,0,30,41,16.2
Koundara,2007,03,03,0,40,40.5,16
Koundara,2007,03,04,0,31,41.5,16.2
Koundara,2007,03,05,0,37,41,18.5
Koundara,2007,03,06,0,44,39,17.5
Koundara,2007,03,07,0,38,42,14
Koundara,2007,03,08,0,33,42.2,13.6
Koundara,2007,03,09,0,48,41,15
Koundara,2007,03,10,0,38,41.5,14.5
Koundara,2007,03,11,0,33,38.5,17.2
Koundara,2007,03,12,0,20,39.5,16.8
Koundara,2007,03,13,0,38,39.5,16.4
Koundara,2007,03,14,0,41,40.5,17.9
Koundara,2007,03,15,0,40,36.2,20.2
Koundara,2007,03,16,0,36,37.5,19.5
Koundara,2007,03,17,0,35,40,16.9
Koundara,2007,03,18,0,48,40.5,16.6
Koundara,2007,03,19,0,35,40,18.4
Koundara,2007,03,20,0,50,38.8,19.3
Koundara,2007,03,21,0,40,39,17.8
Koundara,2007,03,22,0,38,40.5,18.4
Koundara,2007,03,23,0,42,42,20
Koundara,2007,03,24,0,55,40.5,21.2
Koundara,2007,03,25,0,57,39.3,20.3
Koundara,2007,03,26,0,52,42.4,20.5
Koundara,2007,03,27,0,53,41,20.5
Koundara,2007,03,28,0,48,40,22
Koundara,2007,03,29,0,51,40.4,21.9
Koundara,2007,03,30,0,44,42,19.5
Koundara,2007,03,31,0,44,43,20.5
Koundara,2007,04,01,0,41,42,21.3
Koundara,2007,04,02,0,43,42,21.4
Koundara,2007,04,03,0,49,41.5,21
Koundara,2007,04,04,0,51,43.5,21.2
Koundara,2007,04,05,0,58,41,20.4
Koundara,2007,04,06,0,57,39.3,21.5
Koundara,2007,04,07,0,46,41.4,21
Koundara,2007,04,08,0,44,41.5,19.5
Koundara,2007,04,09,0,53,40.5,21
Koundara,2007,04,10,0,55,38,21.5
Koundara,2007,04,11,0,48,42,22
Koundara,2007,04,12,0,29,43,20.3
Koundara,2007,04,13,0,40,43,21.8
Koundara,2007,04,14,0,59,41.5,21.5
Koundara,2007,04,15,0,43,41.6,22
Koundara,2007,04,16,0,48,41.2,21
Koundara,2007,04,17,0,50,40.5,20
Koundara,2007,04,18,0,45,41.5,20.6
Koundara,2007,04,19,0,45,42.8,20.5
Koundara,2007,04,20,0,43,43,20.2
Koundara,2007,04,21,0,46,41,20.2
Koundara,2007,04,22,0,43,42,19.8
Koundara,2007,04,23,0,39,41,20.2
Koundara,2007,04,24,0,47,39.6,21
Koundara,2007,04,25,0,35,41.9,19.3
Koundara,2007,04,26,0,49,39,20.5
Koundara,2007,04,27,0,53,37.6,19.5
Koundara,2007,04,28,0,49,39,19.2
Koundara,2007,04,29,0,42,41.8,20.1
Koundara,2007,04,30,0,39,43,20
Koundara,2007,05,01,0,42,40.5,20.9
Koundara,2007,05,02,0,44,41.8,20.9
Koundara,2007,05,03,0,39,40.2,21.9
Koundara,2007,05,04,0,48,42,21.9
Koundara,2007,05,05,0,36,42,23
Koundara,2007,05,06,0,42,41,24
Koundara,2007,05,07,0,43,41,22
Koundara,2007,05,08,0,51,37.5,22.5
Koundara,2007,05,09,0,41,41.5,23.5
Koundara,2007,05,10,0,43,42,23.5
Koundara,2007,05,11,0,42,41.8,23.5
Koundara,2007,05,12,0,57,38.5,23
Koundara,2007,05,13,0,44,37,21.9
Koundara,2007,05,14,0,38,42,20.9
Koundara,2007,05,15,0,41,41,19.6
Koundara,2007,05,16,0,46,40,20
Koundara,2007,05,17,0,46,41,21.5
Koundara,2007,05,18,0,47,42,21.6
Koundara,2007,05,19,8.5,46,42,23
Koundara,2007,05,20,19.4,85,,
Koundara,2007,05,21,0,56,39.6,21.9
Koundara,2007,05,22,0,51,40,22.9
Koundara,2007,05,23,0,53,41.9,21.1
Koundara,2007,05,24,0,52,40.5,21
Koundara,2007,05,25,0,48,38,21.9
Koundara,2007,05,26,0,45,42.1,21.5
Koundara,2007,05,27,2.6,47,41.3,23.5
Koundara,2007,05,28,0,62,37,21
Koundara,2007,05,29,0,56,38.4,22
Koundara,2007,05,30,2.1,54,41.4,23
Koundara,2007,05,31,8.3,58,39.8,21.8
Koundara,2007,06,01,0,58,39.2,16.5
Koundara,2007,06,02,0,54,38.5,22
Koundara,2007,06,03,0,54,37.5,21.4
Koundara,2007,06,04,0,57,35,20.8
Koundara,2007,06,05,0,56,37.5,20
Koundara,2007,06,06,0,58,37,21.5
Koundara,2007,06,07,0,52,37.5,21.3
Koundara,2007,06,08,0.8,44,40.9,21.5
Koundara,2007,06,09,16.6,63,40.4,21.2
Koundara,2007,06,10,0,66,36.5,16.9
Koundara,2007,06,11,0,61,37.5,22.5
Koundara,2007,06,12,0.1,62,38.5,22
Koundara,2007,06,13,11.2,64,36.5,21
Koundara,2007,06,14,0,73,32.5,18.2
Koundara,2007,06,15,0,60,39,21
Koundara,2007,06,16,0,56,38,20.8
Koundara,2007,06,17,0,63,36.5,23
Koundara,2007,06,18,21.9,60,37,23
Koundara,2007,06,19,13.4,67,36.6,17
Koundara,2007,06,20,0,75,33.5,19.3
Koundara,2007,06,21,0,77,32.6,21.5
Koundara,2007,06,22,24.6,71,34,22
Koundara,2007,06,23,12,79,33.9,16.4
Koundara,2007,06,24,13.2,70,34.5,20.1
Koundara,2007,06,25,0,76,32.6,17.3
Koundara,2007,06,26,0,80,29.2,21
Koundara,2007,06,27,0,72,34.5,20.5
Koundara,2007,06,28,0,77,32.3,21.9
Koundara,2007,06,29,0,72,34,22
Koundara,2007,06,30,0,67,34.5,21.1
Koundara,2007,07,01,0,65,34.5,21.9
Koundara,2007,07,02,0.5,64,33,21
Koundara,2007,07,03,44,73,32.5,20
Koundara,2007,07,04,6.1,82,31.5,17.6
Koundara,2007,07,05,0,75,32.6,20.5
Koundara,2007,07,06,0,71,34.3,20.5
Koundara,2007,07,07,0,70,34,21.3
Koundara,2007,07,08,0,66,34.2,21.6
Koundara,2007,07,09,19.1,67,35,21.5
Koundara,2007,07,10,0.6,80,31,17.9
Koundara,2007,07,11,0,74,33,21.5
Koundara,2007,07,12,16.8,74,34.5,20
Koundara,2007,07,13,0,74,34,18
Koundara,2007,07,14,0,76,32.5,18
Koundara,2007,07,15,0,72,33,20.8
Koundara,2007,07,16,0.2,80,30.8,20.5
Koundara,2007,07,17,0.9,72,33,20
Koundara,2007,07,18,9.3,75,32.5,20
Koundara,2007,07,19,1,82,31.2,17.9
Koundara,2007,07,20,10.2,89,31.6,17.5
Koundara,2007,07,21,0,77,31.7,19
Koundara,2007,07,22,8.5,89,28.2,18.9
Koundara,2007,07,23,0,75,32.1,19
Koundara,2007,07,24,36.2,77,31.9,18
Koundara,2007,07,25,0.5,82,31.3,19
Koundara,2007,07,26,60.1,76,31.5,19.5
Koundara,2007,07,27,24,80,32,17.6
Koundara,2007,07,28,7.6,77,32.5,18.9
Koundara,2007,07,29,0.6,80,30,18.6
Koundara,2007,07,30,0.3,85,31,21.4
Koundara,2007,07,31,16.1,78,32,21.4
Koundara,2007,08,01,1.1,79,30.8,21.3
Koundara,2007,08,02,1.3,79,31,20.9
Koundara,2007,08,03,0.8,80,32,20.6
Koundara,2007,08,04,0,79,31.5,21.3
Koundara,2007,08,05,0,78,31.6,21.2
Koundara,2007,08,06,6.6,81,31.5,22.5
Koundara,2007,08,07,13.3,81,32,21.7
Koundara,2007,08,08,58.8,86,31.5,21
Koundara,2007,08,09,29.7,90,29,20
Koundara,2007,08,10,0,81,32,20
Koundara,2007,08,11,0,74,31,21.5
Koundara,2007,08,12,3.6,87,29.5,19.9
Koundara,2007,08,13,4.4,81,30,21
Koundara,2007,08,14,3.6,76,31,20
Koundara,2007,08,15,73.5,84,29,18.5
Koundara,2007,08,16,0.7,88,28,21
Koundara,2007,08,17,0,79,31.5,20.9
Koundara,2007,08,18,0.5,82,31.5,22
Koundara,2007,08,19,0.3,81,32,22.1
Koundara,2007,08,20,12.1,81,32,22
Koundara,2007,08,21,46.5,86,28,21.8
Koundara,2007,08,22,3,80,30.5,21.4
Koundara,2007,08,23,5.5,85,31,21.4
Koundara,2007,08,24,0.9,85,29,22
Koundara,2007,08,25,56.5,80,31.7,21.8
Koundara,2007,08,26,5.4,83,30.6,19.8
Koundara,2007,08,27,52.8,84,30,21
Koundara,2007,08,28,6,89,26.8,20.8
Koundara,2007,08,29,0,82,30,20.8
Koundara,2007,08,30,7.2,85,29.6,21.4
Koundara,2007,08,31,7.5,91,29.5,20.5
Koundara,2007,09,01,14,90,28.5,20.4
Koundara,2007,09,02,0.9,85,27,20.2
Koundara,2007,09,03,0.1,81,29,20.6
Koundara,2007,09,04,0.2,84,29.5,20.5
Koundara,2007,09,05,2.7,85,27.5,19.4
Koundara,2007,09,06,45.6,85,30.4,22
Koundara,2007,09,07,8.4,81,30,20.6
Koundara,2007,09,08,30.8,87,29,21
Koundara,2007,09,09,0,80,31,19.3
Koundara,2007,09,10,1,84,29,19.6
Koundara,2007,09,11,33.7,87,32.8,21
Koundara,2007,09,12,0.5,85,31.8,20.6
Koundara,2007,09,13,28,78,32.4,21.4
Koundara,2007,09,14,0.7,83,31,18.5
Koundara,2007,09,15,0,79,32.5,18.3
Koundara,2007,09,16,10.7,82,31,18.2
Koundara,2007,09,17,5.6,80,32.5,18.1
Koundara,2007,09,18,62.9,83,32,20.4
Koundara,2007,09,19,0,82,30.5,20.2
Koundara,2007,09,20,2.8,80,31.4,20.9
Koundara,2007,09,21,0,78,32.8,20
Koundara,2007,09,22,8.7,76,33.8,22.6
Koundara,2007,09,23,10.2,81,32.4,19
Koundara,2007,09,24,6.8,81,31.9,18.9
Koundara,2007,09,25,6.2,84,30,19
Koundara,2007,09,26,18.6,86,30.3,19.4
Koundara,2007,09,27,4.8,85,31.5,21
Koundara,2007,09,28,0,80,31.5,18.5
Koundara,2007,09,29,0,76,33,22
Koundara,2007,09,30,0,74,32.9,21.5
Koundara,2007,10,01,0,76,33,21.5
Koundara,2007,10,02,0,79,33,22.2
Koundara,2007,10,03,0,78,32.5,23
Koundara,2007,10,04,0,77,32.5,20.4
Koundara,2007,10,05,0,77,32.8,19.3
Koundara,2007,10,06,0,75,33.4,20.2
Koundara,2007,10,07,0.8,73,33,20.4
Koundara,2007,10,08,0,72,33.3,19.1
Koundara,2007,10,09,0,73,32.8,19
Koundara,2007,10,10,0,77,31.4,20.1
Koundara,2007,10,11,9.9,83,33,20.3
Koundara,2007,10,12,0.2,80,28.9,19
Koundara,2007,10,13,0,78,32.9,19
Koundara,2007,10,14,0,80,31.4,21
Koundara,2007,10,15,0,81,33.7,21.8
Koundara,2007,10,16,0,73,33,20.5
Koundara,2007,10,17,0,78,32.5,20.4
Koundara,2007,10,18,0,81,31.9,21
Koundara,2007,10,19,0,76,32.5,21
Koundara,2007,10,20,0,70,32.5,20
Koundara,2007,10,21,0,72,32.5,20.1
Koundara,2007,10,22,0,76,33,21
Koundara,2007,10,23,27.9,83,30.6,19.5
Koundara,2007,10,24,0,81,32,19.5
Koundara,2007,10,25,0,79,32.5,19.8
Koundara,2007,10,26,0,81,33.8,21.5
Koundara,2007,10,27,0,82,32.8,22
Koundara,2007,10,28,39.2,80,33,22.6
Koundara,2007,10,29,0,84,28.3,
Koundara,2007,10,30,0,80,33.2,20.8
Koundara,2007,10,31,0,79,30.2,22
Koundara,2007,11,01,0,76,33,20.2
Koundara,2007,11,02,6.8,84,32,21
Koundara,2007,11,03,0,79,33.5,19.8
Koundara,2007,11,04,0,81,32.6,20.5
Koundara,2007,11,05,0,82,31.8,20.5
Koundara,2007,11,06,0,80,32.8,20.6
Koundara,2007,11,07,0,72,31.9,17.5
Koundara,2007,11,08,0,69,32.5,15
Koundara,2007,11,09,0,65,32.8,15.5
Koundara,2007,11,10,0,67,32.7,15.5
Koundara,2007,11,11,0,71,33.3,16
Koundara,2007,11,12,0.5,81,29.2,19.8
Koundara,2007,11,13,0,76,32.3,21.4
Koundara,2007,11,14,0,61,34.2,17.2
Koundara,2007,11,15,0,76,33.2,16.3
Koundara,2007,11,16,0,70,33.5,16.3
Koundara,2007,11,17,0,71,33.5,16.5
Koundara,2007,11,18,0,68,34.2,17.2
Koundara,2007,11,19,0,74,34.8,17.2
Koundara,2007,11,20,0,74,34,20.4
Koundara,2007,11,21,0,62,33.9,14
Koundara,2007,11,22,0,60,33.7,13.4
Koundara,2007,11,23,0,74,33.8,14
Koundara,2007,11,24,0,71,33.5,14.5
Koundara,2007,11,25,0,72,34.3,17.4
Koundara,2007,11,26,0,64,33.2,16.5
Koundara,2007,11,27,0,54,32.4,14
Koundara,2007,11,28,0,56,32.2,13.4
Koundara,2007,11,29,0,57,33.4,14.3
Koundara,2007,11,30,0,64,33.3,16
Koundara,2007,12,01,0,60,31.2,18.7
Koundara,2007,12,02,0,54,32.7,15.8
Koundara,2007,12,03,0,45,31.4,15.3
Koundara,2007,12,04,0,37,31.2,12.2
Koundara,2007,12,05,0,37,29.6,10.5
Koundara,2007,12,06,0,41,30.7,9.8
Koundara,2007,12,07,0,41,31.3,11.3
Koundara,2007,12,08,0,43,32.2,11.2
Koundara,2007,12,09,0,49,33.3,11
Koundara,2007,12,10,0,57,33.8,13.5
Koundara,2007,12,11,0,59,34.5,15.5
Koundara,2007,12,12,0,57,35.4,15.4
Koundara,2007,12,13,0,62,34,15.8
Koundara,2007,12,14,0,54,34.7,12.9
Koundara,2007,12,15,0,38,34.2,10.5
Koundara,2007,12,16,0,35,33.3,11.2
Koundara,2007,12,17,0,38,32.8,12.6
Koundara,2007,12,18,0,50,34.4,12.4
Koundara,2007,12,19,0,59,34,14.5
Koundara,2007,12,20,0,46,36.5,13.6
Koundara,2007,12,21,0,39,37.6,14.3
Koundara,2007,12,22,0,54,35.5,14.4
Koundara,2007,12,23,0,59,34.5,16.2
Koundara,2007,12,24,0,59,35.3,17.5
Koundara,2007,12,25,0,56,35.7,13.5
Koundara,2007,12,26,0,50,35,13
Koundara,2007,12,27,0,43,35.5,11.3
Koundara,2007,12,28,0,36,36,12.5
Koundara,2007,12,29,0,34,34.5,12.6
Koundara,2007,12,30,0,31,34.4,11.6
Koundara,2007,12,31,0,33,33.8,12.6
Koundara,2008,01,01,0,37,32.4,12
Koundara,2008,01,02,0,37,33.5,12
Koundara,2008,01,03,0,39,33.8,11
Koundara,2008,01,04,0,32,33,11
Koundara,2008,01,05,0,35,33.5,10.6
Koundara,2008,01,06,0,39,33.8,11
Koundara,2008,01,07,0,33,30.5,11.8
Koundara,2008,01,08,0,30,31.5,10.5
Koundara,2008,01,09,0,33,32.4,10
Koundara,2008,01,10,0,38,33.8,10.5
Koundara,2008,01,11,0,41,33.7,12.2
Koundara,2008,01,12,0,37,33.2,12
Koundara,2008,01,13,0,43,34.8,14.4
Koundara,2008,01,14,0,36,37.5,13.6
Koundara,2008,01,15,0,39,37,15
Koundara,2008,01,16,0,31,35.8,15.6
Koundara,2008,01,17,0,32,34.3,15.4
Koundara,2008,01,18,0,32,34,14.5
Koundara,2008,01,19,0,40,35.3,13.5
Koundara,2008,01,20,0,44,36,11.5
Koundara,2008,01,21,0,37,35.7,11.7
Koundara,2008,01,22,0,34,35.4,13.9
Koundara,2008,01,23,0,37,35.5,13.3
Koundara,2008,01,24,0,33,35.7,14
Koundara,2008,01,25,0,41,35.6,13.8
Koundara,2008,01,26,0,31,35.5,13.2
Koundara,2008,01,27,0,30,35.4,11.8
